index,content,token
2658,"So, and Dostyelsky's deeper than Nietzsche, but that's because he was a writer of fiction.",90
2659,Nietzsche is almost the character in a dusty eski.,50
2660,He is definitely that.,22
2661,He is definitely that.,22
2662,Yes.,4
2663,And apparently Nietzsche knew more about Dostyelsky than people had thought.,76
2664,There's been some recent scholarship on that grounds.,53
2665,Dostyelsky didn't know anything about Nietzsche as far as I know.,65
2666,I could be wrong about that.,28
2667,"But the thing that Dostyelsky had over Nietzsche is Nietzsche had to make things propositional in some real sense, because he was a philosopher.",144
2668,"And it's hard to propositionize things that are outside your can, but you can characterize them.",96
2669,"And so in the brothers Karamazov, Ivan is a more developed character than alliocia in the explicit sense.",105
2670,"He can make better arguments, but alliocia wins like Michigan because he's the better man.",90
2671,And Dostyelsky can show that in the actions.,44
2672,Right.,6
2673,"He can't render it entirely propositional, but that's probably because what's good can't be rendered entirely propositional.",124
2674,And so Dostyelsky had that edge over Nietzsche.,47
2675,"I said, well, Ivan is this brilliant rationalist, atheist materialist and puts forward an argument on that front that's still unparalleled as far as I'm concerned.",163
2676,"And overwhelms alliocia who cannot respond, but alliocia is still the better man.",81
2677,"So which is very interesting, you know, that what you know the funny thing about those two characters is you Jordan Peterson seem to be somebody that at least imparted bodies both, because you are one of the intellectuals of our time, rigorous and thought, but also are able to have that kind of OG describe.",308
2678,"If you remove the religiosity of Arrocia, there's what's a good word love towards the world spirit of encouragement.",116
2679,Yes.,4
2680,"Which yeah, well, it's it's, you know, one of the things I did learn perhaps from looking into the abyss to the degree that I have had to or was willing to was that at some level you have to make a fundamental statement of faith when God creates the world after each day, he says, he saw that it was good.",305
2681,"You think, well, is it good?",28
2682,"It's like, well, there's a tough question.",42
2683,"Now, you know, do you want to bring a child into a world such as this, which is a fundamental question of whether or not it's good?",131
2684,"It's an act of faith to declare that it's good, because the evidence is ambivalent.",83
2685,"And so then you think, okay, well, am I going to act as if it's good?",69
2686,And what would happen if I did?,31
2687,"And maybe the answer to that is, I think this is the answer.",60
2688,"The more you act out the proposition that it's good, the better it gets.",72
2689,And so that's it.,17
2690,"Dostoevsky said, this is something else.",40
2691,"Every man is not only responsible for everything he does, but for everything everyone else does.",96
2692,"It's like, what is that profounder?",35
2693,Are you just insane?,20
2694,"Then you think, is what you receive back proportionate to what you deliver?",75
2695,And the answer to that might be yes.,36
2696,That's a terrifying idea.,25
2697,"And it's certainly, you can see that it's true in some sense, because people certainly respond to you in kind with how you treat that's certainly the case.",155
2698,It's terrifying and it's exciting.,34
2699,"Yeah, right.",12
2700,"That's an adventure, isn't it?",30
2701,You create the world by the way you live it.,44
2702,The world you experience is defined by the way you live that world.,67
2703,And that's really interesting.,30
2704,"And then taking as a collective, we create the world together in that way.",74
2705,What do you think is the meaning of it all?,43
2706,"What's the meaning of life, Jordan Peterson?",44
2707,"We've defined it many, many times throughout this conversation.",63
2708,"The adventure along the route, man.",35
2709,"And I would say, where's that adventure to be found in faith?",61
2710,What's the faith?,17
2711,"The highest values love and truth is its hand made in that's a statement of faith, right?",89
2712,Because you can't tell.,23
2713,You have to act it out to see if it's if it's true.,51
2714,"And so you can't even find out without, and that's so peculiar, you have to make the commitment a priori.",105
2715,It's like a marriage.,21
2716,It's the same thing.,20
2717,"It's like, well, is this the person for me?",43
2718,That's the wrong question.,26
2719,How do I find out if this is the person for me?,47
2720,"By binding myself to them, well, maybe the same thing's true life, right?",73
2721,You bind yourself to it.,24
2722,"And that tighter you bind yourself to it, the more you find out what it is.",75
2723,And that's like a radical embrace.,34
2724,And it's a really radical embrace.,34
2725,That's the crucifix symbol.,27
2726,"And more than that, because, like I said, the full passion story isn't death.",77
2727,It isn't even unjust death.,27
2728,"It isn't even unjust death and the crucifixion of the innocent, which is really getting pretty bad.",99
2729,"It's unjust, torturous, innocent death, attendant upon betrayal and tyranny, followed by hell.",94
2730,"Well, that's a hell of the thing to radically embrace.",54
2731,"It's like, bring it on.",23
2732,I think a lot of people put truth as the highest ideal and think they can get to that ideal while living in a place of cynicism and ultimately escape from life and hiding from life afraid of life.,196
2733,And it's a beautifully put that love is the highest ideal to reach for.,71
2734,And truth is it's handmade.,27
2735,"I thought about that for a long time, right?",44
2736,This hierarchy of ideal.,24
2737,"And the thing about truth, that bitter truth, let's say that cynical truth is it can break the shackles of naivety.",115
2738,"And actually, a burnt cynicism is a moral improvement over a blind naivety, even though one is in some ways positive, but only because it's protected.",150
2739,"And the other is bitter and dark, but still better.",51
2740,But you're not done at that point.,34
2741,You're just barely started.,27
2742,It's like you're cynical.,25
2743,You're not cynical enough.,26
2744,It's like how cynical are you?,30
2745,Are you?,8
2746,I'm an Auschwitz prison guard level of cynical?,47
2747,Because you have to be you have to go down pretty deep into the weeds before you find that part of you.,103
2748,But you can find it if you want.,32
2749,"And then you think, well, I want to stop this.",46
