title,index,content,token
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",0," battle not with monsters, lest ye become a monster.",52
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2638,"See, I think I like Kremlin punishment because while you identified with Michigan, I think I identified more with Raskolnikov because I was tempted by Luciferin intellect in a manner that in a manner very similar to the manner he was tempted.",242
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2639,"But I mean, I think you can make a case that the brother's Kremlin is obvious.",78
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2640,Dostyelsky's crowning achievement.,34
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2641,"Well, that's something, man.",28
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2642,He ruined literature for me.,28
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2643,Because everything else just fell in sip it afterwards.,55
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2644,Not everything.,15
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2645,Not everything.,15
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2646,I found some books that in my experience hit that pinnacle.,59
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2647,The master in Margarita.,24
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2648,That's a deadly book.,21
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2649,"I read that I think four times and I still, there's still, it's unbelievably deep.",82
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2650,There's a Nikos Kuzanzakis Greek writer.,40
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2651,"Some of his books are, his writing is amazing.",46
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2652,As well.,8
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2653,Did you ever connect with the literary existentialist Kamu or people like Herman Hesse or even Kafka?,101
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2654,Did you ever connect with those?,32
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2655,To the same degree?,19
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2656,"Yeah, to the same.",18
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2657,Enough to be an influence.,26
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2658,"You know, you have to be deaf in some fundamental sense, not to encounters a great dead friend and failed to learn.",115
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2659,"I mean, I tried to separate the wheat from the chaff when I read, you know, when I read all the great clinicians, all of them, perhaps not.",139
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2660,Those who are foremost in the pantheon and I tried to pull out what I could and that was a lot.,95
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2661,I learned a lot from Freud.,27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2662,I learned a lot from Rogers and I learned a lot from well from Dostyelsky and Nietzsche.,88
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2663,I'm going to do a course on Dostyelsky and Nietzsche for this Peterson Academy.,79
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2664,This is coming up in January.,29
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2665,"Oh, that'll be done together.",29
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2666,I'm really looking forward to it.,33
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2667,You're weaving.,15
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2668,"I mean, I hadn't thought about doing them together.",51
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2669,"Oh, that'd be fun.",18
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2670,That's a good idea.,19
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2671,"Well, there's an interesting idea.",34
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2672,You often weave them together really masterfully because there is there is religious in the broad sense of that word themes throughout the writing of both.,155
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2673,"Yeah, there's uncanny parallelisms in their writing and their lives.",68
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2674,"So, and Dostyelsky's deeper than Nietzsche, but that's because he was a writer of fiction.",90
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2675,Nietzsche is almost the character in a dusty eski.,50
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2676,He is definitely that.,22
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2677,He is definitely that.,22
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2678,Yes.,4
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2679,And apparently Nietzsche knew more about Dostyelsky than people had thought.,76
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2680,There's been some recent scholarship on that grounds.,53
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2681,Dostyelsky didn't know anything about Nietzsche as far as I know.,65
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2682,I could be wrong about that.,28
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2683,"But the thing that Dostyelsky had over Nietzsche is Nietzsche had to make things propositional in some real sense, because he was a philosopher.",144
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2684,"And it's hard to propositionize things that are outside your can, but you can characterize them.",96
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2685,"And so in the brothers Karamazov, Ivan is a more developed character than alliocia in the explicit sense.",105
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2686,"He can make better arguments, but alliocia wins like Michigan because he's the better man.",90
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2687,And Dostyelsky can show that in the actions.,44
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2688,Right.,6
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2689,"He can't render it entirely propositional, but that's probably because what's good can't be rendered entirely propositional.",124
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2690,And so Dostyelsky had that edge over Nietzsche.,47
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2691,"I said, well, Ivan is this brilliant rationalist, atheist materialist and puts forward an argument on that front that's still unparalleled as far as I'm concerned.",163
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2692,"And overwhelms alliocia who cannot respond, but alliocia is still the better man.",81
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2693,"So which is very interesting, you know, that what you know the funny thing about those two characters is you Jordan Peterson seem to be somebody that at least imparted bodies both, because you are one of the intellectuals of our time, rigorous and thought, but also are able to have that kind of OG describe.",308
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2694,"If you remove the religiosity of Arrocia, there's what's a good word love towards the world spirit of encouragement.",116
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2695,Yes.,4
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2696,"Which yeah, well, it's it's, you know, one of the things I did learn perhaps from looking into the abyss to the degree that I have had to or was willing to was that at some level you have to make a fundamental statement of faith when God creates the world after each day, he says, he saw that it was good.",305
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2697,"You think, well, is it good?",28
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2698,"It's like, well, there's a tough question.",42
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2699,"Now, you know, do you want to bring a child into a world such as this, which is a fundamental question of whether or not it's good?",131
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2700,"It's an act of faith to declare that it's good, because the evidence is ambivalent.",83
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2701,"And so then you think, okay, well, am I going to act as if it's good?",69
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2702,And what would happen if I did?,31
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2703,"And maybe the answer to that is, I think this is the answer.",60
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2704,"The more you act out the proposition that it's good, the better it gets.",72
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2705,And so that's it.,17
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2706,"Dostoevsky said, this is something else.",40
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2707,"Every man is not only responsible for everything he does, but for everything everyone else does.",96
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2708,"It's like, what is that profounder?",35
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2709,Are you just insane?,20
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2710,"Then you think, is what you receive back proportionate to what you deliver?",75
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2711,And the answer to that might be yes.,36
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2712,That's a terrifying idea.,25
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2713,"And it's certainly, you can see that it's true in some sense, because people certainly respond to you in kind with how you treat that's certainly the case.",155
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2714,It's terrifying and it's exciting.,34
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2715,"Yeah, right.",12
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2716,"That's an adventure, isn't it?",30
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2717,You create the world by the way you live it.,44
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2718,The world you experience is defined by the way you live that world.,67
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2719,And that's really interesting.,30
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2720,"And then taking as a collective, we create the world together in that way.",74
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2721,What do you think is the meaning of it all?,43
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2722,"What's the meaning of life, Jordan Peterson?",44
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2723,"We've defined it many, many times throughout this conversation.",63
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2724,"The adventure along the route, man.",35
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2725,"And I would say, where's that adventure to be found in faith?",61
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2726,What's the faith?,17
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2727,"The highest values love and truth is its hand made in that's a statement of faith, right?",89
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",2728,Because you can't tell.,23
